id,x,y,id
261119775,-87.5916638,41.7944904,261119775
261137156,-87.5947384,41.7841736,261137156
261137167,-87.5949934,41.7980095,261137167
261137168,-87.5949209,41.7950922,261137168
261137169,-87.5948751,41.7932879,261137169
261137170,-87.5948357,41.79146,261137170
261137171,-87.5947984,41.789634,261137171
261137172,-87.5947465,41.7878195,261137172
261137187,-87.5947086,41.7860563,261137187
261139500,-87.5915553,41.7896618,261139500
261139501,-87.593169,41.7896475,261139501
261139504,-87.5964177,41.7896129,261139504
261139505,-87.5980298,41.7895941,261139505
261139519,-87.6049492,41.7895302,261139519
261139520,-87.6036972,41.7895401,261139520
261140613,-87.5934413,41.7980022,261140613
261140614,-87.593379,41.7951096,261140614
261140615,-87.5932701,41.793305,261140615
261140616,-87.5932551,41.7922203,261140616
261140622,-87.5930884,41.7841916,261140622
261140629,-87.5932196,41.7914739,261140629
261148583,-87.6027949,41.7979121,261148583
261148584,-87.6027605,41.7964716,261148584
261148585,-87.6027405,41.7953221,261148585
261148587,-87.603119,41.7931851,261148587
261148588,-87.603076,41.7913623,261148588
261148611,-87.6028092,41.7858999,261148611
261148612,-87.6027672,41.7840862,261148612
261157995,-87.6044301,41.7858843,261157995
261157996,-87.6043879,41.7840685,261157996
261158000,-87.6037764,41.7931794,261158000
261158001,-87.6037422,41.791352,261158001
261158030,-87.603873,41.7978952,261158030
261158031,-87.6038467,41.7968289,261158031
261158033,-87.603811,41.7953845,261158033
261160193,-87.5917555,41.7980407,261160193
261160194,-87.5917197,41.7965656,261160194
261160195,-87.5916998,41.7958301,261160195
261160197,-87.5916902,41.7955011,261160197
261160239,-87.5916684,41.7947624,261160239
261160241,-87.5916378,41.7933164,261160241
261160242,-87.5915992,41.7914937,261160242
261160243,-87.5915121,41.7878569,261160243
261160245,-87.5914978,41.78728,261160245
261160246,-87.5914798,41.786565,261160246
261160247,-87.5914665,41.7860855,261160247
261160249,-87.5914335,41.7842096,261160249
261170719,-87.5926172,41.7980278,261170719
261170720,-87.5925452,41.7956859,261170720
261176760,-87.601342,41.7932098,261176760
261176761,-87.6013038,41.7913898,261176761
261176762,-87.6012275,41.7877523,261176762
261176763,-87.6012153,41.7871734,261176763
261176765,-87.6012003,41.7864603,261176765
261176766,-87.6011868,41.7859156,261176766
261176767,-87.6011387,41.7841039,261176767
261176813,-87.6012674,41.7979275,261176813
261176814,-87.6012406,41.7964857,261176814
261176815,-87.6012165,41.7953508,261176815
261181129,-87.599673,41.7964989,261181129
261181130,-87.598101,41.7965121,261181130
261181131,-87.5965775,41.7965331,261181131
261185250,-87.6111568,41.7932114,261185250
261185255,-87.6088346,41.7922246,261185255
261185256,-87.6081353,41.7916206,261185256
261192049,-87.6049733,41.7931637,261192049
261192050,-87.6049655,41.791341,261192050
261192051,-87.6049106,41.7877027,261192051
261192054,-87.6050692,41.7968125,261192054
261192484,-87.5979528,41.7859533,261192484
261192485,-87.5979008,41.7841392,261192485
261192504,-87.59815,41.7979681,261192504
261192510,-87.5981069,41.7932495,261192510
261192511,-87.5980749,41.7914254,261192511
261192512,-87.5979926,41.7877799,261192512
261198118,-87.6073859,41.7949746,261198118
261198119,-87.6071678,41.7949691,261198119
261198121,-87.6062447,41.7949709,261198121
261202616,-87.6079753,41.7941796,261202616
261202623,-87.6075023,41.7872508,261202623
261202624,-87.6072328,41.7868915,261202624
261202625,-87.6072248,41.7865713,261202625
261202777,-87.6077909,41.7912925,261202777
261202782,-87.59646,41.7914457,261202782
261207127,-87.6069046,41.7871129,261207127
261207128,-87.6060639,41.787126,261207128
261207129,-87.5963623,41.7872257,261207129
261207133,-87.606945,41.7864058,261207133
261207134,-87.606055,41.7864145,261207134
261207135,-87.5963454,41.786507,261207135
261217303,-87.5996496,41.7953598,261217303
261217404,-87.6096736,41.78399,261217404
261217405,-87.6084877,41.7840097,261217405
261217406,-87.6072689,41.7840299,261217406
261217407,-87.6060071,41.7840509,261217407
261217408,-87.599535,41.7841214,261217408
261217409,-87.5962901,41.7841567,261217409
261219407,-87.6085354,41.7858263,261219407
261221651,-87.6076443,41.7863042,261221651
261227633,-87.5965438,41.7950739,261227633
261227636,-87.5921939,41.7953776,261227636
261266034,-87.6097209,41.7858067,261266034
261266042,-87.5963328,41.7860071,261266042
261276582,-87.6062869,41.7968001,261276582
261276584,-87.6062058,41.7931484,261276584
261276586,-87.6060765,41.7876896,261276586
261277228,-87.596502,41.7932665,261277228
261286251,-87.5966111,41.7979869,261286251
261286254,-87.5963758,41.7878006,261286254
261313716,-87.5997017,41.7979462,261313716
261348866,-87.599677,41.7967285,261348866
261358990,-87.5922275,41.7949087,261358990
367760093,-87.5994522,41.7894122,367760093
367760105,-87.5993612,41.7896746,367760105
367760170,-87.599968,41.7895513,367760170
367760220,-87.6049691,41.7912508,367760220
367760230,-87.5980931,41.7953808,367760230
376238242,-87.6001224,41.7905878,376238242
376238244,-87.5996769,41.7906015,376238244
386561259,-87.6092965,41.7923105,386561259
386561286,-87.6097712,41.7926046,386561286
386561315,-87.6113599,41.7935579,386561315
386561322,-87.6099024,41.7936221,386561322
386561340,-87.6087982,41.7940613,386561340
386561350,-87.607755,41.7947915,386561350
386561392,-87.6099401,41.8010755,386561392
386571472,-87.6070653,41.795146,386571472
386571474,-87.606894,41.7956446,386571474
386571476,-87.6068185,41.7963934,386571476
386571478,-87.6071155,41.79714,386571478
386571479,-87.6073717,41.7977121,386571479
386571491,-87.6074614,41.7948348,386571491
386571493,-87.6071337,41.7948371,386571493
386571497,-87.6062412,41.7948665,386571497
386571501,-87.6062555,41.7952961,386571501
386571505,-87.6062487,41.7950708,386571505
386571506,-87.6072895,41.7948404,386571506
386571508,-87.6076275,41.7942346,386571508
386571514,-87.6073174,41.7936421,386571514
386571515,-87.6073112,41.7932314,386571515
386571516,-87.6073062,41.7930616,386571516
386571517,-87.6072859,41.7922434,386571517
386571518,-87.6061902,41.7925729,386571518
386571519,-87.607295,41.7925612,386571519
386571520,-87.6079737,41.7925539,386571520
386571521,-87.6067572,41.7931562,386571521
386571522,-87.6071963,41.7931501,386571522
386571523,-87.6074233,41.7931444,386571523
386571524,-87.6079906,41.7931413,386571524
386571525,-87.6080065,41.7922353,386571525
386571526,-87.6067656,41.7922524,386571526
386571527,-87.6072219,41.7930856,386571527
386571534,-87.6082603,41.7913654,386571534
386571535,-87.6081241,41.7911021,386571535
386571545,-87.6081043,41.7896506,386571545
386571636,-87.6085007,41.7904813,386571636
386571642,-87.6080629,41.7903429,386571642
386571648,-87.6067868,41.7914022,386571648
386571650,-87.6067379,41.7925671,386571650
386571652,-87.6067776,41.7937347,386571652
386571653,-87.6062176,41.7937387,386571653
386571654,-87.6071167,41.7937311,386571654
386571656,-87.6071131,41.7936446,386571656
386571657,-87.6079507,41.7912795,386571657
386571668,-87.6075399,41.7892624,386571668
386571673,-87.6060656,41.787258,386571673
386571692,-87.6078344,41.7922364,386571692
386571693,-87.6078436,41.7925553,386571693
386571695,-87.6061653,41.7914095,386571695
386571701,-87.6078514,41.7914292,386571701
386571702,-87.6080187,41.7914074,386571702
386571703,-87.6079161,41.7912036,386571703
386571704,-87.6079197,41.7918381,386571704
386571714,-87.6062859,41.7967206,386571714
386571715,-87.6062879,41.79688,386571715
386571719,-87.6075324,41.79813,386571719
386571720,-87.6077618,41.7980903,386571720
386571721,-87.6078978,41.7980624,386571721
386571722,-87.6075958,41.7976363,386571722
386574480,-87.6071558,41.7914657,386574480
386574482,-87.6071562,41.7915437,386574482
386574484,-87.6067793,41.7915557,386574484
386574491,-87.607434,41.7917318,386574491
386574787,-87.6055179,41.7931549,386574787
386574790,-87.604438,41.7931717,386574790
386574792,-87.604403,41.7913477,386574792
386823019,-87.594181,41.797971,386823019
386824340,-87.5944739,41.7955738,386824340
386824360,-87.594555,41.7970189,386824360
386824365,-87.594181,41.7973933,386824365
386824366,-87.5949737,41.7970327,386824366
386824367,-87.5944859,41.7967091,386824367
386824373,-87.5936837,41.797059,386824373
386824374,-87.5934245,41.797059,386824374
386824378,-87.5938554,41.7979776,386824378
386824384,-87.5937734,41.7980666,386824384
386824402,-87.59353,41.7970526,386824402
386824403,-87.5934789,41.7951085,386824403
386824708,-87.5944709,41.7950973,386824708
386824709,-87.5944684,41.7952667,386824709
386824717,-87.5945609,41.7953366,386824717
762246035,-87.5946772,41.7848448,762246035
1031426133,-87.5993453,41.7895526,1031426133
1032484712,-87.6003045,41.7895768,1032484712
1032484713,-87.6007275,41.7895736,1032484713
1032484714,-87.6007122,41.789192,1032484714
1032484715,-87.6007022,41.788724,1032484715
1032484716,-87.6007001,41.788628,1032484716
1032484717,-87.600853,41.788398,1032484717
1032484718,-87.6008503,41.7881281,1032484718
1032484719,-87.6008611,41.788723,1032484719
1032484721,-87.5996765,41.7910536,1032484721
1032484726,-87.5996744,41.7902444,1032484726
1032484727,-87.598222,41.7900435,1032484727
1032484728,-87.5980423,41.7900466,1032484728
1032484729,-87.5982087,41.7895927,1032484729
1032484730,-87.5996609,41.7895817,1032484730
1032484731,-87.6007342,41.7900148,1032484731
1032484736,-87.5992294,41.7910558,1032484736
1032484738,-87.5996788,41.7907383,1032484738
1032484739,-87.6003338,41.7910464,1032484739
1032484740,-87.6008668,41.7910417,1032484740
1032484744,-87.6003196,41.7905906,1032484744
1032484747,-87.5989763,41.7906085,1032484747
1032484748,-87.5988764,41.7903765,1032484748
1032484765,-87.5999459,41.7910484,1032484765
1032493591,-87.5988436,41.790391,1032493591
1032493594,-87.5985658,41.7903796,1032493594
1032493598,-87.5985862,41.7910315,1032493598
1032493599,-87.5985759,41.7906108,1032493599
1032493600,-87.5990257,41.7910288,1032493600
1032493601,-87.5990171,41.7906077,1032493601
1032493603,-87.5996714,41.7903203,1032493603
1032493604,-87.5996206,41.7903206,1032493604
1032493613,-87.5989528,41.7905537,1032493613
1032493642,-87.600717,41.789236,1032493642
1032493651,-87.6007321,41.7898969,1032493651
1032493687,-87.59843,41.7891536,1032493687
1032493693,-87.5984457,41.788783,1032493693
1032493714,-87.5985325,41.7886994,1032493714
1032493716,-87.5984404,41.7881701,1032493716
1032493722,-87.599614,41.7881276,1032493722
1032493725,-87.600212,41.7881221,1032493725
1032493732,-87.6002308,41.7887728,1032493732
1032493753,-87.6002293,41.7886788,1032493753
1032493771,-87.6007027,41.7887672,1032493771
1032493781,-87.5985579,41.7880301,1032493781
1032493784,-87.5985597,41.7881321,1032493784
1032493793,-87.598726,41.788383,1032493793
1032493851,-87.6002106,41.7881541,1032493851
1032493853,-87.6005607,41.7881281,1032493853
1032493870,-87.600711,41.7891281,1032493870
1032493871,-87.6001305,41.7891331,1032493871
1032493877,-87.5996491,41.7891402,1032493877
1032493879,-87.5989229,41.7891477,1032493879
1032493888,-87.5982043,41.789443,1032493888
1032601783,-87.5998287,41.7900364,1032601783
1032601795,-87.5988738,41.7900371,1032601795
1038011338,-87.601896,41.7906072,1038011338
1038011348,-87.6024043,41.7909032,1038011348
1038011350,-87.6019537,41.7901193,1038011350
1038011351,-87.6019624,41.7905641,1038011351
1038011356,-87.6024462,41.7902469,1038011356
1038011358,-87.6024821,41.7902233,1038011358
1038011363,-87.6024924,41.7910622,1038011363
1038011366,-87.602407,41.7909092,1038011366
1038011376,-87.6021674,41.7904309,1038011376
1038011383,-87.6019516,41.7900061,1038011383
1183597434,-87.6001759,41.7914027,1183597434
1183597444,-87.5988407,41.7919341,1183597444
1183597459,-87.6012723,41.7898899,1183597459
1183597462,-87.5996849,41.7914079,1183597462
1183597463,-87.6003563,41.79165,1183597463
1183597470,-87.5992774,41.7914132,1183597470
1183597482,-87.5985516,41.7877738,1183597482
1183597488,-87.5989877,41.7917791,1183597488
1183597505,-87.6012585,41.7892299,1183597505
1183597508,-87.5980513,41.790371,1183597508
1317425237,-87.6076845,41.7940277,1317425237
1317425271,-87.6078621,41.7931415,1317425271
1317490993,-87.6084564,41.7866715,1317490993
1317491043,-87.609448,41.7863674,1317491043
1317491065,-87.6091446,41.7865151,1317491065
1317491376,-87.6087745,41.7866011,1317491376
1317509538,-87.602465,41.7895513,1317509538
1317509543,-87.6012877,41.7906198,1317509543
1317509544,-87.5996629,41.789827,1317509544
1317509545,-87.5999725,41.7895793,1317509545
1317509546,-87.5996554,41.7893561,1317509546
1317509547,-87.6024985,41.7913698,1317509547
1317509548,-87.5996671,41.7900365,1317509548
1396149181,-87.5963883,41.7883407,1396149181
1396149221,-87.5963833,41.7881236,1396149221
1396156672,-87.5998713,41.7918549,1396156672
1396156674,-87.5996324,41.7886857,1396156674
1396156676,-87.5995194,41.7908854,1396156676
1396156677,-87.5993408,41.7895841,1396156677
1396156679,-87.5993262,41.7909873,1396156679
1396156681,-87.5991605,41.7916264,1396156681
1538660415,-87.5965633,41.7891102,1538660415
1551736300,-87.5927559,41.7917936,1551736300
1551736327,-87.592835,41.7917661,1551736327
1551736348,-87.5927703,41.7914792,1551736348
1551736526,-87.593671,41.7924853,1551736526
1551736574,-87.5931246,41.7918411,1551736574
1551736597,-87.5927763,41.7916519,1551736597
1551736604,-87.593118,41.79211,1551736604
1551736646,-87.593118,41.7915573,1551736646
1551736796,-87.5939219,41.7920195,1551736796
1562381491,-87.5926131,41.795066,1562381491
1562399234,-87.6012399,41.7964071,1562399234
1568436246,-87.5939612,41.7884018,1568436246
1568436252,-87.5942841,41.7884012,1568436252
1568436304,-87.5935565,41.788416,1568436304
1568436319,-87.5939549,41.788134,1568436319
1568436340,-87.5941357,41.788804,1568436340
1568436550,-87.5943545,41.788406,1568436550
1568436583,-87.5936669,41.788808,1568436583
1569129726,-87.5985867,41.7923517,1569129726
1569129739,-87.599175,41.7920428,1569129739
1569129741,-87.5990038,41.7923487,1569129741
1569129742,-87.5988429,41.7920567,1569129742
1569129743,-87.5987735,41.7919792,1569129743
1569129747,-87.5989187,41.792113,1569129747
1569129769,-87.5991399,41.7932389,1569129769
1569129778,-87.5991758,41.7920657,1569129778
1569129780,-87.5988412,41.7919783,1569129780
1569129783,-87.5991845,41.7923157,1569129783
1569129786,-87.5980945,41.7923579,1569129786
1569129792,-87.598841,41.7916412,1569129792
1569129806,-87.5988448,41.7921442,1569129806
1569129821,-87.598822,41.7916288,1569129821
1569129835,-87.5984921,41.7914206,1569129835
1569129869,-87.5991835,41.7923472,1569129869
1569129891,-87.6005662,41.7932168,1569129891
1569129895,-87.59928,41.7915287,1569129895
1569744761,-87.5980226,41.7890242,1569744761
1569744787,-87.596915,41.7896117,1569744787
1569744825,-87.5964059,41.789105,1569744825
1569744905,-87.5967637,41.7886325,1569744905
1569744914,-87.5963951,41.788637,1569744914
1569744945,-87.5968843,41.788359,1569744945
1569744972,-87.5972919,41.788918,1569744972
1569744978,-87.5978337,41.789027,1569744978
1569745043,-87.5968832,41.788307,1569745043
1570583241,-87.6005492,41.7932171,1570583241
1570583243,-87.6013621,41.7941633,1570583243
1570583245,-87.6001142,41.793835,1570583245
1570583249,-87.6013548,41.7938172,1570583249
1570583259,-87.600575,41.794174,1570583259
1570583261,-87.6002008,41.7938339,1570583261
1570583263,-87.6005779,41.7943037,1570583263
1570583264,-87.6005679,41.7938283,1570583264
1575868636,-87.603744,41.7953345,1575868636
1580168672,-87.5949367,41.7956973,1580168672
1580168715,-87.5951213,41.7956948,1580168715
1580168716,-87.5950669,41.7956953,1580168716
1580168748,-87.5965561,41.7956088,1580168748
1581591866,-87.5930936,41.7860656,1581591866
1581591873,-87.5930726,41.7853792,1581591873
1586857890,-87.6040217,41.7953302,1586857890
1586910228,-87.5944785,41.7954015,1586910228
1586910264,-87.5943865,41.795351,1586910264
1587752097,-87.5985482,41.7876611,1587752097
1587752137,-87.5983424,41.7875861,1587752137
1587752154,-87.5996008,41.7874688,1587752154
1587752217,-87.5982753,41.7874791,1587752217
1587752219,-87.5995974,41.7871908,1587752219
1587752231,-87.5982498,41.7864887,1587752231
1587752328,-87.5995206,41.7875302,1587752328
1587752337,-87.5982659,41.7872052,1587752337
1587752376,-87.5980809,41.7877789,1587752376
1587752412,-87.5996084,41.7877653,1587752412
1587752418,-87.5981868,41.7875921,1587752418
1587752453,-87.5995888,41.7864746,1587752453
1587752508,-87.5996057,41.7875921,1587752508
1587772085,-87.5939463,41.7878287,1587772085
1587772101,-87.5938988,41.786418,1587772101
1587772148,-87.5938966,41.7865404,1587772148
1587772151,-87.5939073,41.7860584,1587772151
1587772173,-87.5939261,41.7872529,1587772173
1587772175,-87.5915309,41.7886413,1587772175
1587883237,-87.5995821,41.7859329,1587883237
1587883240,-87.604258,41.7871426,1587883240
1587883242,-87.6027453,41.786439,1587883242
1587883258,-87.6035258,41.7877214,1587883258
1587883269,-87.6027506,41.7871578,1587883269
1587883283,-87.6035137,41.7871501,1587883283
1587971820,-87.5965378,41.7948158,1587971820
1588218427,-87.6049528,41.7897753,1588218427
1588218435,-87.6049641,41.7907932,1588218435
1588218497,-87.6053984,41.7895266,1588218497
1611257757,-87.6024345,41.7913711,1611257757
1611257789,-87.6031044,41.7925669,1611257789
1611257954,-87.6025123,41.7913698,1611257954
1611265415,-87.5992284,41.7910261,1611265415
1619256292,-87.6062671,41.7958067,1619256292
1619256316,-87.6059125,41.7958861,1619256316
1633701480,-87.5968902,41.7882526,1633701480
1633701516,-87.5968891,41.7882029,1633701516
1633701614,-87.5968603,41.7881242,1633701614
1634777942,-87.5931168,41.7914751,1634777942
1634777945,-87.5933715,41.7933039,1634777945
1639981252,-87.599319,41.7886904,1639981252
1639981258,-87.5993063,41.7881302,1639981258
1639981280,-87.5999433,41.7886822,1639981280
1639981337,-87.5999357,41.7883858,1639981337
1639981370,-87.5993095,41.7883938,1639981370
1639981378,-87.6002167,41.7886791,1639981378
1639981411,-87.5999286,41.7881255,1639981411
1649641078,-87.5980074,41.7883953,1649641078
1649641081,-87.5975288,41.7884009,1649641081
1651041942,-87.5922436,41.7844367,1651041942
1651041945,-87.5930529,41.7844257,1651041945
1651041958,-87.591445,41.7848252,1651041958
1651042005,-87.5922367,41.7842009,1651042005
1653904520,-87.5926415,41.7849833,1653904520
1653904539,-87.5924358,41.785387,1653904539
1653904616,-87.5926518,41.7853839,1653904616
1657306988,-87.5933077,41.7947892,1657306988
1657306992,-87.5949163,41.7947775,1657306992
1658287035,-87.5960252,41.7852262,1658287035
1658287255,-87.5979187,41.784673,1658287255
1658287382,-87.6011914,41.7926062,1658287382
1658287411,-87.5982463,41.7846695,1658287411
1658287430,-87.5963152,41.7852235,1658287430
1658287458,-87.5984677,41.7846666,1658287458
1671391996,-87.5916054,41.7917871,1671391996
1671391999,-87.5910508,41.7915012,1671391999
1673177603,-87.5940605,41.7932964,1673177603
1673177646,-87.5940522,41.7930384,1673177646
1673177772,-87.5940295,41.7914678,1673177772
1673250097,-87.5964371,41.790455,1673250097
1674040525,-87.5928392,41.7896504,1674040525
1674040633,-87.5931791,41.7899073,1674040633
1674040662,-87.5931698,41.7896653,1674040662
1674040732,-87.5929088,41.7898594,1674040732
1676148621,-87.5923499,41.7902098,1676148621
1676148648,-87.5915686,41.7902171,1676148648
1676148805,-87.5923361,41.7896562,1676148805
1678146194,-87.5914548,41.785348,1678146194
1678146211,-87.6027763,41.7847776,1678146211
1678146249,-87.6027797,41.7849344,1678146249
1678655002,-87.605297,41.7840586,1678655002
1678655103,-87.6053041,41.7842817,1678655103
1678655447,-87.6060218,41.7847017,1678655447
1680901390,-87.5913714,41.7896362,1680901390
1680901821,-87.5915842,41.7908692,1680901821
1680902043,-87.5909153,41.7896395,1680902043
1683549421,-87.5980039,41.7882425,1683549421
1684142939,-87.5948238,41.7909751,1684142939
1685262396,-87.5956245,41.7904707,1685262396
1685262397,-87.5924774,41.794481,1685262397
1685262407,-87.5939861,41.7896407,1685262407
1685262411,-87.59402,41.7909848,1685262411
1685262418,-87.5924586,41.7933107,1685262418
1685262422,-87.5956692,41.794727,1685262422
1685262428,-87.5956037,41.7896269,1685262428
1685262438,-87.5932073,41.7909936,1685262438
1685262439,-87.5956947,41.7932771,1685262439
1685262440,-87.5924089,41.7914834,1685262440
1685262461,-87.5956491,41.7914529,1685262461
1685296292,-87.5972275,41.7896068,1685296292
1685296295,-87.5932953,41.794442,1685296295
