geoid10,lat,lon,population,lower_areal_unit,access_Federall,access_sd_Federall,access_time_Federall
17031842400,41.7424751,-87.6300402,5157,44,0.0,0.0,0.0
17031840300,41.83209420000001,-87.6818817,5881,59,10.731206547387455,21.577185344620524,8.75
17031841100,41.8510057,-87.6350976,3363,34,3.3984164027624275,6.8331795009998615,22.216666666666665
17031841200,41.8555619,-87.6833421,3710,31,39.25714682033412,78.93415612707115,11.1
17031838200,41.8704157,-87.67507940000002,3296,28,13.61603650372044,27.377699050198622,9.216666666666667
17031650301,41.774927399999996,-87.7299913,5744,65,0.37979106122837947,0.7636440584912533,27.566666666666666
17031530503,41.6635979,-87.637412,5147,53,0.0,0.0,0.0
17031760803,41.9753463,-87.8441545,7343,76,0.0,0.0,0.0
17031540102,41.6673324,-87.60544909999999,3268,54,4.980000106665981,10.0132622406678,20.85
17031540101,41.650219899999996,-87.5997933,3922,54,4.6207299402590625,9.290879446606118,21.15
17031440201,41.7482101,-87.6100747,5343,44,0.0,0.0,0.0
17031839000,41.871043799999995,-87.6314037,5898,32,0.0,0.0,0.0
17031030601,41.988887,-87.6549376,3538,77,7.223807096518567,14.524874153439256,19.333333333333332
17031030604,41.98591939999999,-87.6527318,2961,77,2.3261621356243123,4.677203007915591,25.366666666666667
17031020801,41.9868083,-87.6944152,4512,2,23.54213673801724,47.3360610068833,10.0
17031843300,41.8637638,-87.6925502,3652,29,25.6812679335686,51.63720180396434,3.4
17031080202,41.905859299999996,-87.63089959999999,3533,8,16.436658432804194,33.049109984485234,14.083333333333334
17031070102,41.9305829,-87.6422022,2656,7,26.08290311104041,52.44476772182831,11.133333333333333
17031031501,41.9672843,-87.65244809999999,3430,3,43.18907797298629,86.8400711673252,5.35
17031031502,41.9636328,-87.6523659,4386,3,44.33766633162031,89.14953225070668,3.1
17031834900,41.772294099999996,-87.656734,3335,67,10.760126979712688,21.635335518673415,15.95
17031834800,41.7836301,-87.6450875,5554,68,16.9984070009251,34.17861512613874,9.15
17031160502,41.9555843,-87.713088,4568,16,3.879351629339387,7.8001936458477665,21.783333333333335
17031140702,41.9635485,-87.71357590000001,6252,14,10.591259783379048,21.29579505993493,13.616666666666667
17031842000,41.834960200000005,-87.62517079999999,7989,35,17.866670559266602,35.92442848306042,4.8
17031150402,41.9567979,-87.77204350000001,3695,15,7.150421057009897,14.377317197080819,18.916666666666668
17031834400,41.776944799999995,-87.59630959999998,4342,42,0.0,0.0,0.0
17031040201,41.9725805,-87.6940005,6195,4,36.446114503724175,73.28202698042108,8.133333333333333
17031040202,41.979855,-87.6940963,6691,4,33.05010993179424,66.45369693606551,9.733333333333333
17031020702,41.9952892,-87.7053885,8232,2,3.2739298293223937,6.582874947064473,22.333333333333332
17031020802,41.994059,-87.6946301,7942,2,10.401293615486823,20.913831000654408,8.8
17031020301,42.0068653,-87.7051864,5239,2,1.1670601537690917,2.346602232936018,25.05
17031838700,41.8625779,-87.7201859,5504,29,28.839297859731698,57.987037373690534,6.216666666666667
17031841500,41.8616224,-87.70791290000001,5079,29,31.972146931060607,64.28624191982267,16.05
17031838600,41.8678237,-87.7008245,2361,29,20.947404133080436,42.118844649223895,15.983333333333333
17031837300,41.871618700000006,-87.7055517,4802,27,11.53849429135613,23.200394925121365,12.65
17031837800,41.884750200000006,-87.6841277,4698,28,10.706574145850508,21.52765709343099,7.166666666666667
17031837400,41.8759749,-87.6938017,4542,27,11.327489956630078,22.77612952506616,14.95
17031836900,41.8818825,-87.706135,6468,27,28.76700074688083,57.84166991692082,15.833333333333334
17031020601,42.000874700000004,-87.7018025,6697,2,1.4223241279476517,2.8598602769717214,24.883333333333333
17031020602,42.001315600000005,-87.6936373,4102,2,12.27637562591061,24.684049372336723,17.233333333333334
17031020302,42.0085408,-87.6949637,4651,2,10.380144177630319,20.871305927770088,12.95
17031020902,41.9942499,-87.6786969,4195,2,15.365268863838622,30.894872135853824,16.166666666666668
17031010701,42.0091486,-87.6786213,3946,1,35.36650974993842,71.11127089921978,12.683333333333334
17031030103,41.995380600000004,-87.6546958,2238,77,10.059033971104395,20.225651181338424,11.683333333333334
17031030102,41.9933961,-87.6551308,2956,77,9.4353433495045,18.97159945094481,14.966666666666667
17031010502,42.0045171,-87.66332740000001,3690,1,21.057881956223326,42.34098187637518,9.9
17031010503,42.000320200000004,-87.6631272,2228,1,18.519727573396786,37.237527077544364,3.4
17031010702,42.0090199,-87.6727255,5274,1,38.97508316777046,78.36701209872064,9.966666666666667
17031837100,41.8856734,-87.6987204,2744,27,16.743617384596632,33.66631087114865,18.316666666666666
17031837000,41.8783238,-87.6986748,6052,27,10.483256127246358,21.078632628480374,16.733333333333334
17031010201,42.0160078,-87.6801489,7083,1,33.69561857052615,67.75161804847416,7.816666666666666
17031020901,41.9942356,-87.68608499999999,5013,2,10.510617290846614,21.133647588414302,8.666666666666666
17031040401,41.9720665,-87.6860812,2836,4,33.21099872619085,66.77719526043738,15.533333333333333
17031210602,41.93416679999999,-87.71257270000001,4126,21,1.1344751715596635,2.2810837660721814,25.116666666666667
17031160501,41.9592099,-87.7129733,4498,16,8.808537407901575,17.71128376161831,17.016666666666666
17031191302,41.9202287,-87.7705328,5088,19,9.180392747125927,18.458971502078768,15.8
17031190602,41.9275605,-87.77073730000001,5265,19,9.702125786764613,19.50801761324852,15.45
17031840200,41.8445752,-87.6491923,7491,60,0.0,0.0,0.0
17031530501,41.6742779,-87.6321658,5192,53,0.0,0.0,0.0
17031831400,41.8691184,-87.756088,3716,25,9.227277978633401,18.55324341136454,15.666666666666666
17031831300,41.9077665,-87.7442598,3310,25,1.8182969567174345,3.6560409375591694,23.966666666666665
17031833000,41.8852883,-87.6572426,5421,28,0.7229223842797372,1.453576557910574,26.15
17031760801,41.9834847,-87.8448472,4399,76,0.0,0.0,0.0
17031020701,41.9868914,-87.7036893,1893,2,20.66802193602865,41.557092210562544,18.9
17031010501,42.00941160000001,-87.6639579,3831,1,28.285627677197308,56.87377540304633,7.133333333333334
17031252101,41.875487799999995,-87.7695728,1787,25,23.785577444966034,47.825546064417516,9.783333333333333
17031252102,41.8765925,-87.7598119,5888,25,25.53073822998533,51.33453245362202,12.183333333333334
17031252202,41.8767584,-87.74458320000001,4871,25,0.7487529619902067,1.5055139761641732,27.016666666666666
17031220601,41.925825,-87.71288320000001,1596,22,9.51589542937025,19.13356513015179,15.716666666666667
17031210502,41.933784700000004,-87.7220526,4909,21,9.249787945824464,18.598504094032243,15.6
17031220602,41.9293312,-87.71198129999999,4690,22,6.778699261136105,13.629897971592456,19.283333333333335
17031220901,41.9191817,-87.7212485,3297,22,19.526383371780998,39.26160504529731,12.3
17031220902,41.9227111,-87.7218355,3325,22,15.915921986570812,32.00206771887791,7.016666666666667
17031200401,41.919828700000004,-87.73754240000001,3814,20,8.42289505396045,16.935874537037765,19.133333333333333
17031200402,41.9196351,-87.7296796,4033,20,19.248003897916206,38.70186877732091,13.533333333333333
17031191301,41.920152,-87.780265,5941,19,1.1670601537690917,2.346602232936018,25.05
17031190601,41.9274146,-87.7804607,4777,19,1.2520907224903988,2.517572788125342,24.883333333333333
17031190701,41.929796100000004,-87.761422,3072,19,10.19127970281713,20.491557037460016,9.133333333333333
17031190702,41.9261628,-87.761039,5090,19,9.996338129370322,20.09958895418258,4.35
17031190401,41.9347278,-87.78095259999999,4183,19,0.5274996390066344,1.0606409847583766,26.85
17031190402,41.934859499999995,-87.7712315,4642,19,9.75561494591433,19.615568008053128,17.533333333333335
17031832100,41.952821899999996,-87.6532421,4622,6,27.328024598132057,54.9483275018874,5.166666666666667
17031843800,41.801656799999996,-87.6404755,6713,61,15.536278059110915,31.238719501546637,13.466666666666667
17031842800,41.8075338,-87.69830440000001,8507,58,9.960101348510058,20.026727833351327,9.333333333333334
17031980100,41.7859902,-87.7509615,7363,56,0.0,0.0,0.0
17031833300,41.8716917,-87.6541256,5349,28,3.8984625461719946,7.838619874322811,23.8
17031832900,41.8741749,-87.66189,3872,28,9.518082233592263,19.137962126873678,20.15
17031838000,41.877364299999996,-87.6806501,2319,28,12.014302244649517,24.15709968626077,11.366666666666667
17031838100,41.878665000000005,-87.6716801,5269,28,15.03051637702324,30.221786922118316,19.1
17031833100,41.879076500000004,-87.6570448,5830,28,0.0,0.0,0.0
17031839100,41.881026899999995,-87.6327464,5729,32,1.314726763849623,2.643514774955362,24.766666666666666
17031030706,41.980235,-87.65160490000001,3460,77,14.888696529908449,29.936630438247768,17.916666666666668
17031150401,41.9645676,-87.77226479999999,4805,15,0.18271003577129186,0.36737418935610666,29.133333333333333
17031150501,41.9644763,-87.78196390000001,3743,15,0.0,0.0,0.0
17031842900,41.8631386,-87.672938,6834,28,25.017329832229763,50.30222465981169,8.216666666666667
17031841900,41.8678924,-87.6429689,2992,28,0.7061431431224074,1.4198386184910845,26.633333333333333
17031843000,41.8679347,-87.722752,5326,29,26.430439897173308,53.143558264657706,12.9
17031842100,41.895278499999996,-87.73361009999999,7838,23,1.5531389854540756,3.1228890812149315,25.816666666666666
17031080201,41.90949929999999,-87.6310071,3235,8,11.783760838446442,23.693551190638512,18.883333333333333
17031070101,41.9304641,-87.6325582,3988,7,2.8572552599819314,5.745069396370093,22.95
17031063301,41.934540999999996,-87.6430244,2626,6,29.072241480468275,58.45541599051099,6.316666666666666
17031063303,41.9347305,-87.63466,1157,6,14.999931692003518,30.16029044318436,14.95
17031081201,41.899154700000004,-87.62621390000001,4552,8,10.242438028840624,20.5944208373184,7.05
17031081202,41.9061375,-87.6218104,3221,8,7.123779253407104,14.323748650830781,19.116666666666667
17031040402,41.972545200000006,-87.6788184,4701,4,19.32278470685947,38.852230189867036,16.55
17031220702,41.9293686,-87.7242312,4426,22,10.531259908012052,21.175153599374934,7.5
17031842200,41.9049338,-87.6498855,7962,8,12.649444599178317,25.4341773609257,9.15
17031842300,41.9022009,-87.65606640000001,6138,24,7.659809615882461,15.40154232020067,18.933333333333334
17031843700,41.9448264,-87.6907877,5594,5,0.2988667980363613,0.6009300320618461,28.083333333333332
17031835000,41.7828495,-87.68604930000001,4182,66,14.729875548677159,29.61728985585293,8.266666666666667
17031835100,41.7901577,-87.6862483,5174,63,9.98480722570837,20.076403821699458,7.316666666666666
17031834700,41.790690399999995,-87.64503359999999,2785,68,12.92224941783919,25.98270469652006,18.2
17031151001,41.9423823,-87.754352,2538,15,6.565596258223502,13.201412789517578,19.483333333333334
17031151002,41.942492200000004,-87.7471564,4685,15,0.5040237716605667,1.0134381712988643,26.95
17031160602,41.956093,-87.70063490000001,3983,16,3.466402126981505,6.969878069402722,24.3
17031140601,41.9646474,-87.72589140000001,2969,14,2.7051722124831046,5.439276744894587,22.9
17031140701,41.967037100000006,-87.71265179999999,2385,14,17.949060862745164,36.090090269636434,8.383333333333333
17031140602,41.9646521,-87.7210165,5614,14,8.02515896219978,16.136148492042917,18.083333333333332
17031140301,41.9692055,-87.7231696,2748,14,9.271642152840503,18.642446242872868,16.4
17031841800,41.7663066,-87.5994213,3815,69,0.844009417347269,1.6970456723844167,25.8
17031842500,41.7769505,-87.6232158,2957,69,2.542153502038664,5.1114958085788045,23.233333333333334
17031842600,41.8162185,-87.6516948,9358,61,14.205267474774198,28.56246292712846,16.416666666666668
17031843500,41.8382144,-87.69675409999999,12552,30,22.734518925422645,45.71218775898527,16.716666666666665
17031843400,41.8493273,-87.7320217,4988,29,15.680728511463418,31.529165330704874,12.383333333333333
17031843200,41.8474396,-87.6633947,6194,31,12.71575789933494,25.56751319431726,19.25
17031140302,41.972549,-87.7237901,4472,14,4.324161639899625,8.694570992758257,21.4
17031110501,41.977002399999996,-87.7619251,4636,11,0.0,0.0,0.0
17031110502,41.9702868,-87.7598508,3646,11,0.0,0.0,0.0
17031760802,41.957832200000006,-87.847217,2401,76,0.0,0.0,0.0
17031150502,41.9567782,-87.7818408,4290,15,0.27652422322823056,0.556005924452674,28.25
17031843100,41.860750200000005,-87.7007125,3376,29,25.339242055999414,50.94949201845439,12.583333333333334
17031834300,41.745844700000006,-87.5917741,5444,45,0.0,0.0,0.0
17031843900,41.776599,-87.57601700000001,2643,42,8.591199824064242,17.27428412806342,17.066666666666666
17031831200,41.9153185,-87.7322498,6231,20,15.744750251271661,31.65789353473556,11.4
17031831600,41.925610600000006,-87.79761490000001,2598,18,0.0,0.0,0.0
17031831500,41.9276422,-87.7880229,5266,19,0.0,0.0,0.0
17031831100,41.9428559,-87.7174958,2593,21,0.0,0.0,0.0
17031831700,41.952650399999996,-87.7452543,5050,15,0.0,0.0,0.0
17031440202,41.74096,-87.6097621,3604,44,0.0,0.0,0.0
17031440102,41.7409356,-87.6011635,3156,44,0.0,0.0,0.0
17031430102,41.7693827,-87.5616345,3414,43,6.233988845696152,12.534651361512575,19.783333333333335
17031030702,41.9806769,-87.65479559999999,1460,77,18.858962902043743,37.91962591977015,16.183333333333334
17031030603,41.9854759,-87.65839709999999,2048,77,9.120076340873302,18.33769359439082,21.616666666666667
17031030701,41.9827458,-87.6579669,1734,77,12.992878186651046,26.124717621961963,19.25
17031840800,41.840833399999994,-87.7073719,5952,30,39.381541161102085,79.18427522921682,5.366666666666666
17031836300,41.80153189999999,-87.60175749999999,6465,41,27.18779844101272,54.66637544281866,13.233333333333333
17031838300,41.9015666,-87.63840400000001,4535,8,17.600093661057375,35.38842359713686,15.766666666666667
17031839800,41.8350677,-87.64316290000001,7462,60,3.117393920412306,6.268128948585497,22.483333333333334
17031836600,41.8986971,-87.70880550000001,6715,23,48.233073913265464,96.98200952256202,7.083333333333333
17031730202,41.7264117,-87.64854179999999,3479,73,3.7098347695527734,7.459346911931878,21.933333333333334
17031430101,41.7698263,-87.5739526,3913,43,9.991033966639982,20.088923899715013,6.216666666666667
17031063302,41.934765000000006,-87.6398547,4186,6,27.03794132087925,54.36505845278102,8.883333333333333
17031836200,41.790469,-87.6012844,1329,41,10.086866972710645,20.28161486367957,13.033333333333333
17031840100,41.8418679,-87.63919990000001,7773,60,2.6461104449992634,5.320521533339185,23.633333333333333
17031580502,41.81456179999999,-87.6993103,4893,58,8.666895245666295,17.426484547879618,16.933333333333334
17031841400,41.853310799999996,-87.7144125,6621,29,36.5625491775565,73.51614161857722,11.016666666666667
17031081401,41.8950395,-87.6197531,2516,8,9.853419634945146,19.812223425453947,12.066666666666666
17031081403,41.8919084,-87.60996779999999,7004,8,1.8907987728718934,3.80181999027596,23.866666666666667
17031030703,41.978874600000005,-87.6578702,2579,77,24.45127526851002,49.16406147353673,13.133333333333333
17031836000,41.8140032,-87.61168359999999,2904,38,34.63411185349537,69.6386419746177,8.833333333333334
17031835800,41.8130457,-87.618718,6676,38,16.706674803639736,33.592030601460834,15.183333333333334
17031835900,41.8201666,-87.6214991,6888,38,12.159719447768207,24.449489356530623,19.75
17031834500,41.7880823,-87.624736,3334,40,10.373498379691863,20.85794325384822,13.366666666666667
17031843600,41.8067653,-87.60894859999999,2469,38,28.9124860241702,58.13419646359795,6.733333333333333
17031834600,41.787247,-87.63430629999999,5475,68,16.979122261969618,34.13983939435802,15.833333333333334
17031831800,41.978233200000005,-87.7164526,2157,13,10.080766260522111,20.269348191051016,21.7
17031832600,41.914749,-87.6540548,4342,7,19.765270183410202,39.741933607434966,9.266666666666667
17031061901,41.9432357,-87.6434578,3785,6,31.53471308440075,63.406695790157706,8.35
17031770602,42.0123907,-87.9044885,5640,76,0.0,0.0,0.0
17031839700,41.833079999999995,-87.6523575,4450,60,0.16366770548519538,0.3290858675199554,29.366666666666667
17031839900,41.8271229,-87.6487068,9166,60,0.2087718802904892,0.41977661466869254,28.85
17031835200,41.796643700000004,-87.7452868,5453,56,17.217415289931445,34.61897403853416,16.2
17031838800,41.6835098,-87.57231920000001,3331,51,0.0,0.0,0.0
17031833900,41.7318649,-87.5477994,6308,46,14.879269191071039,29.91767493343076,7.966666666666667
17031836800,41.8850451,-87.713863,5105,27,25.86839931916406,52.013465980127435,8.55
17031836700,41.891704,-87.70217459999999,4718,23,43.001342934546706,86.46259322929441,11.1
17031832200,41.9204773,-87.6799713,3454,22,3.4170867122525426,6.870719802412446,23.45
17031831000,41.914788,-87.67699990000001,3363,22,11.073975652141886,22.26638953345394,20.45
17031832400,41.9157414,-87.6922571,3017,22,29.093801890981865,58.49876740413848,12.016666666666667
17031770902,41.9700657,-87.83618409999998,4936,76,0.0,0.0,0.0
17031660301,41.7799542,-87.6982875,1790,66,18.41558483031907,37.02812776538295,7.3
17031660302,41.783595700000006,-87.6983927,5554,66,16.22900555706496,32.63158334688084,12.166666666666666
17031252201,41.876695700000006,-87.7521048,3007,25,9.28719665594384,18.673721607383104,21.466666666666665
17031070103,41.9268108,-87.6426048,1679,7,15.761906405464561,31.692389331381204,16.233333333333334
17031220701,41.9261553,-87.7215648,3459,22,10.8072640530537,21.730113805121512,6.883333333333334
17031834000,41.7275362,-87.62949909999999,3590,49,0.48892643439351624,0.9830820279348451,27.016666666666666
17031834200,41.7555675,-87.5836069,4893,43,2.0685302959650107,4.159183908156706,23.633333333333333
17031835500,41.816354,-87.6325417,1457,37,3.6911857383369773,7.42184939464303,21.95
17031839500,41.8340977,-87.6192902,6327,35,20.57723211387063,41.37454155221316,5.783333333333333
17031839200,41.8420111,-87.62203670000001,6197,35,19.93040643785393,40.07397227927622,9.85
17031840400,41.833848100000004,-87.66768,3606,59,9.887045995725689,19.87983578719751,11.516666666666667
17031841000,41.848448600000005,-87.61738709999999,5000,33,11.490166636546519,23.103222742245837,8.633333333333333
17031301802,41.8451852,-87.7277605,2897,30,26.727737107796365,53.74133233486364,12.116666666666667
17031730201,41.726830299999996,-87.65791159999999,5824,73,0.5092682775152235,1.023983273973682,28.183333333333334
17031580501,41.8199863,-87.6994969,5059,58,5.834194366154508,11.730786526115637,20.366666666666667
17031700302,41.7383651,-87.7313063,5686,70,0.0,0.0,0.0
17031700402,41.7382301,-87.7118233,3840,70,0.0,0.0,0.0
17031700401,41.7455372,-87.7120356,6261,70,0.0,0.0,0.0
17031830500,41.8300655,-87.723951,3163,30,0.6513135231489586,1.309592965561197,26.383333333333333
17031841700,41.8531303,-87.7041821,7009,30,43.615654696676,87.69778693210048,13.1
17031841600,41.8553761,-87.707601,4320,29,43.81072209833863,88.09000801756574,14.016666666666667
17031840700,41.8529302,-87.6942665,2658,30,45.41967795590743,91.32512781483837,5.683333333333334
17031841300,41.8440833,-87.6830306,4487,31,24.325688282239863,48.91154432482122,11.483333333333333
17031301801,41.8416617,-87.73504890000001,4246,30,3.7999738808140275,7.640589189013662,22.916666666666668
17031530502,41.6648049,-87.62667370000001,1495,53,0.0,0.0,0.0
17031071400,41.922153,-87.6294059,4357,7,0.178454518419342,0.3588176411026742,29.183333333333334
17031071600,41.916472999999996,-87.6411838,1715,7,13.214551316327736,26.570434716664654,15.566666666666666
17031832300,41.919207,-87.67144909999999,4605,22,8.021838885585819,16.129472829978127,17.916666666666668
17031832500,41.9218779,-87.6641188,6735,7,11.461495117438828,23.04557305680118,7.483333333333333
17031832000,41.946293,-87.65429590000001,4805,6,36.734375122023515,73.86163121794402,12.1
17031030104,41.997277000000004,-87.655642,3688,77,10.38246091968097,20.875964189858497,9.816666666666666
17031030101,41.9912706,-87.6546675,3727,77,7.957596977159081,16.00030193396613,18.0
17031160601,41.95953170000001,-87.70214940000001,3999,16,14.88850613812101,29.936247618397317,18.316666666666666
17031210501,41.9374016,-87.7223308,4569,21,5.319563807976408,10.69602134022722,20.566666666666666
17031210601,41.9376352,-87.712213,3066,21,0.3229546469845046,0.6493633539825621,27.916666666666668
17031700502,41.7388519,-87.6887682,3001,70,0.0,0.0,0.0
17031836100,41.7998049,-87.6186823,7204,40,14.265045200275638,28.682657712023218,21.216666666666665
17031835700,41.812844399999996,-87.62759770000001,5512,38,5.2322352452438565,10.520430219542071,22.666666666666668
17031836400,41.8211751,-87.5958325,6477,36,15.667150643350713,31.501864376654744,12.0
17031836500,41.8282771,-87.60063819999999,1614,36,12.446436292119355,25.025989535207692,17.366666666666667
17031839600,41.8274414,-87.6192499,6725,35,19.590611026077905,39.39074728059908,11.666666666666666
17031840000,41.831166499999995,-87.638299,5046,60,4.148381576398547,8.341130865284864,21.55
17031835600,41.80183529999999,-87.632201,7385,37,13.922530559869806,27.993965173430535,12.583333333333334
17031830800,41.9651416,-87.6765782,5860,4,24.324533159002012,48.90922172408765,14.383333333333333
17031460301,41.7400279,-87.5563646,2639,46,15.626823650192131,31.420779085645616,17.85
17031301701,41.842479700000005,-87.71962359999999,3744,30,42.10586740079721,84.66206488441881,5.316666666666666
17031310400,41.85650820000001,-87.65226390000001,1426,31,18.994123884915314,38.191393457362736,11.216666666666667
17031530100,41.681852500000005,-87.61793990000001,2091,53,23.22387109421731,46.69612580903102,5.8
17031081100,41.90020689999999,-87.6291097,3657,8,11.017149411919167,22.15212928580061,7.533333333333333
17031150700,41.9495919,-87.7619588,4621,15,9.708013673158153,19.51985635807562,13.533333333333333
17031640100,41.7820943,-87.7399953,1230,64,0.6320979992074671,1.2709564040759003,26.45
17031081300,41.898335700000004,-87.6207537,5053,8,9.86019325897415,19.825843118680723,11.966666666666667
17031301702,41.8388064,-87.71952490000001,3694,30,26.830477108349793,53.94791115938431,10.166666666666666
17031700301,41.7456224,-87.7317115,5796,70,0.0,0.0,0.0
17031490902,41.70328,-87.61532609999999,4825,49,1.095970147642954,2.2036618998466957,25.716666666666665
17031490901,41.6960581,-87.6162675,4215,49,20.675530635659612,41.572189916763506,15.95
17031650302,41.7750956,-87.7177499,4148,65,8.108770068071738,16.304264940114372,19.2
17031831900,41.9451696,-87.66879200000001,4583,6,5.859520634903824,11.781709932768797,23.6
17031830900,41.9286293,-87.685372,5237,22,0.0,0.0,0.0
17031830700,41.960972600000005,-87.6591714,2590,3,7.110886855539923,14.297825968503464,21.65
17031830600,42.001698100000006,-87.6735741,4733,1,19.300828908270702,38.80808377134019,14.566666666666666
17031700501,41.746213,-87.690342,7871,70,0.0,0.0,0.0
17031460302,41.7470864,-87.5573907,3506,46,9.992638373054689,20.092149871969426,13.733333333333333
17031431302,41.7583854,-87.5627858,3401,43,5.478530855616275,11.015655617646622,20.433333333333334
17031431301,41.753530100000006,-87.5601862,3421,43,2.566905926327181,5.1612653889371325,23.616666666666667
17031440101,41.7486354,-87.6013955,3747,44,0.0,0.0,0.0
17031301803,41.839549700000006,-87.7278709,5054,30,8.30615222379396,16.70114029042398,19.466666666666665
17031310200,41.856308500000004,-87.64420909999998,1526,31,5.302684145092601,10.662081483325736,21.216666666666665
17031310300,41.8561398,-87.64898029999999,1493,31,15.239484907103567,30.64195893957276,15.0
17031310500,41.8552242,-87.6547505,1722,31,19.30453051686728,38.81552657792573,9.3
17031510300,41.7157378,-87.5749725,6037,51,0.0,0.0,0.0
17031491400,41.689122999999995,-87.616821,2698,49,29.25279962094457,58.818463374356725,6.116666666666666
17031500200,41.7008558,-87.6003019,2091,50,0.0,0.0,0.0
17031530200,41.6815614,-87.6323959,4893,53,11.268427950768148,22.65737383420508,20.15
17031740100,41.69728610000001,-87.6986078,2805,74,0.0,0.0,0.0
17031140500,41.9653616,-87.7318313,4121,14,0.4635333450348078,0.9320242654040556,27.133333333333333
17031140800,41.964494099999996,-87.70277490000001,7209,14,29.510848037754485,59.33732008378693,11.55
17031150200,41.960675099999996,-87.75241340000001,7821,15,0.0,0.0,0.0
17031150300,41.9605182,-87.7622861,7526,15,0.6811575937831016,1.369600294715403,26.283333333333335
17031300900,41.8481802,-87.70270040000001,3963,30,47.125357909836524,94.7547302870312,6.633333333333334
